Match,Bulk,Category,Company,City,Phone,Email,Website,Buys
80,,Dental clinic,Al Dana Medico - Dental and Orthodontic Clinic,"Al Dana Towers 1, Al Muntassir Rd, Nakheel",+97172279339,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Dera Dental Clinic LLC,"ADIB building, Al Kuwitat",,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Dhabi Dental Clinic LLC,"Office No.10, 4Building 253. Shabiya 10, Yaroush Street, Mohamed Bin Zayed City",+97125527007,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Dhafra Speciality Dental Clinic,Bhnd Liwa Center,+97126322800,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Farooq Medical and Dental Center,"Near ADCB, Khalidiya St",+97126667399,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Hajjar Dental Clinic,"2, Shop N Save S/Market Bldg, Passport St",+97137658155,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Jawahra Dental Clinic,"204, Golden Fork Restaurant Bldg, Khalifa St",+97126275200,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Jawhara Dental Clinic,"07, Al Jawhara Bldg, Muroor R/A",+97167460166,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Jazeerah Dental Clinic,"Sh Mohd Qasimi Bldg, Al Khan Rd",+97165564477,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Kenan Dental Clinic,"Floor O,C 13, Liwa Centre, Hamdan St, Al Markaziyah",+97126340322,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Malak Dental Clinic,"Opp Sh Salama Mosque, Main St",+97137655582,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Maliky Dental Clinic,"Bhnd Sh Soud Al Qasmi Mosque, Al Wasit Rd, Al Shahba",+97165388205,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Manara Dental Clinic,"Beside Hardees, Khalifa St",+97137665441,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Rahmah Medical Clinic,"Near Giant S/Market, Rumilah Area",+97167443050,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Safwa Specialized Dental Clinic,"603, Marjan Plaza, Opp Hamdan Centre, Hamdan St",+97126262989,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Worood Medical and Dental Center,"203, NEXT Bldg, Najda St",+97126313600,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Al Yasmeen Dental Clinic,"M Flr, Opp Ali Pharmacy, Muraqqabat St, Deira",+97142699177,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Amal Abdel Kader Dental Clinic,"803, Al Durrah Tower, Buhairah Corniche",+97165565564,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Amal Specialized Dental Clinic,"4th Flr, Crowne Plaza Comml Bldg, Sh Zayed Rd",+97143316363,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,American Dental Clinic,Dubai,+97143440668,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,American Medical & Dental Center,"1002, Block A, Al Razi Bldg, Bldg 64, DHC",+97143748428,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Anand Shenoy's Dental Clinic,"Baskin Robbins Bldg, Al Diyafah St, Satwa",,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Ansam Dental Clinic,"Opp Sands Hotel, Electra St",+97126392299,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,"Ara's Dental Clinic, Dr","307, Dana Plaza, Al Maktoum St, Deira",+97142284814,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Arwa Dental Clinic,"602, 6th Floor, Al Wahda Building, Port Saeed, Deira",+97142955200,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,"Aseel Al Kubaisi Dental Clinic, Dr","112, Al Bassam Bldg, Abu Baker Rd, Deira",+97142651915,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Ashokan Medical Clinic,"302, Al Lootha Bldg, Naif Rd, Deira",+97142730220,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Asmat Dental Clinic,"102, Mandoos Bldg, Bhnd Chamber of Commerce, Corniche",+97126216063,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Ayman Dental Clinic,Abu Dhabi,+97126275040,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Bamboat Dental Clinic,Shk Zayed Rd,+97143285333,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Barbara Orthodontic And Dental Polyclinic,"El Etihad Bldg, Bhnd NBAD Bldg, Khalifa St",+97126269898,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Besiso Dental Clinic,"Opp Khalifa Committee, Corniche Rd",+97126334866,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Bin Belaila Specialised Dental Clinic,"Villa 833/A, Al Wasl Rd, Umm Sequeim 1",+97143952131,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Blue Dental Clinic,"Villa 579, Near University of Wollongong, Jumeirah Beach Rd",+97143944233,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,British Dental Clinic,"3rd Flr, Bin Ham Bldg, Hamdan St",+97126773308,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,British Dental Clinic,"Al Wasl Rd, Jumeirah 1",+97143421318,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Canadian Dental Clinic,"1st Flr, Baskin Robbins Bldg, Khalifa St",+97137666696,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Confident Dental And Skincare Clinic,"Century Plaza, 1st Floor- Office 110, Jumeirah 1, Jumeirah Beach Road",+97143433315,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Creative Dental Laboratory,Hamdan Str,+97126353314,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Crossroads Dental Clinic,"Office Number 505, Block A, Centurion Star Towers, Near Deira City Centre, Port Saeed",+971502055450,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dablan Dental Clinic,"JVC Bldg, Al Wahda St",+97165592930,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,daVinci Dental Clinic,"Marina Village 1, Break Water, Commercial Area Behind Marina Mall",+97122222616,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Davis Dental Clinic,"301, Corniche Plaza 1, Al Buhairah",+97165725626,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Delta Medical Clinic,"204, Al Ghuwair Tower, Bhnd UAE Exchange Centre, Rolla",+97165620404,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dental Art Clinic,"Between HSBC Bank & Eppco Gas Station, Jumeirah Beach Rd",+97143952524,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dental Hub Clinic,"201, Dusseldorf Business Point, Al Barsha 1",+97145686449,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dentaline Clinic,"Green Corner Bldg, Al Rigga St, Deira",+97142277718,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Diamond Dental Clinic,"104, La Marquise Bldg, Intersection of Salam & Hamdan St",+97126763322,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Diana Dental Clinic,"406, Al Ghuwair Tower, Bhnd UAE Exchange, Rolla",+97165621777,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Ali Al Kaissi Dental Clinic,"506, Al Hawai Bldg, Rigga Rd, Deira",+97142680602,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Biju'S Implantology Dental Clinic,,+97142574295,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Ehab's Dental Clinic,"Villa 5, St No 8A, Off Al Diyafa Rd, Satwa",+97143461546,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Joy Dental Clinic,"Villa No. 1021, Al Wasl Road, Umm Suqeim 2, Jumeirah",+97143285332,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Michael's Dental Clinic,"Villa No 1020, Al Wasl Rd, Umm Suqeim 1, Jumeirah",+97143397700,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Narriman Nassir Dental Clinic,Deira,+97142397833,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Pauls Dental Clinic,"Off 101, Al Nasr Plaza, Oud Metha",+97143575783,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr Pauls Dental Clinic LLC,"Al Barajeel Oasis Complex, 47th Street, Mirdif",+97143965822,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr. Ahmed Yousry Specialized Dental  Clinic,"Flat 505, 5th Floorm BelResheed Tower-1, Al Majaz",+97165753344,,,Printable CD-R / Printable DVD-R
80,,Dental clinic,Dr.Namir Subhi Ahmed Dental Clinic,"Al maktoum Road,Al Doha Center,2nd floor flat 202,Near qatar Airways",,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Blue Tree Clinics,"Villa 967, Umm Suqeim 2, Al Wasl Road",+97143488262,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Easy Healthcare,"1601, HDS Business Centre, JLT Cluster M",+97145760159,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Luxury Wellness Healthcare,Office # 104 - 4 Khalid Bin Al Waleed Rd - Al Souq Al Kabeer,+971505452624,,,Printable CD-R / Printable DVD-R
80,,Healthcare,SecDaddy Information Technology Solutions,"1004 B, 10th Floor, Al Saman Tower, Hamdan Bin Mohammed St, Al Danah, Zone 1",+971585349009,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Sidra Healthcare,"Office Number 61, Oasis Center, Al Quoz 1",+97180074372,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,True Life Home Healthcare,"Office Number 314, Al Nasriya Building, Block A, Al Qusais",+971589477102,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Zakha Home Healthcare Centre LLC,"Office 409, Barsha Valley Building, Al Barsha 1",+971457509115,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Ain Al Bayan Pharmacy,"Markhaniya Mall, Shakhboot Bin Sultan Street, Al Markhaniya",+97137804757,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Al Khayat General Trading,"Opp Food Strategic Company, Al Quoz 1",+97143388880,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Al Shabak General Trading Company LLC,Dubai,+97142587600,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Alpha Sens Healthcare LLC,"Level 1, BHS Bldg, Hamdan St",+97126392005,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Cambridge Health Foods,"Al Sala Tower, Shk Zayed Rd",+97143317268,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Dubai Healthcare City,"Bhnd Grand Hyatt, Opp Creek Park, Oud Metha Rd",+97143245555,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Elwan Technical Supplies,Airport St,+97126393292,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Euromed Trading and Mktg FZCO,"LOB 15, Jebel Ali Free Zone",+97148811514,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Global Tech General Trading LLC,Al Nahda,+971555239620,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Healthcare Solutions,"803, City Tower 2, Sh Zayed Rd",+97143319144,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Ideal Pharmacy LLC,,+97125511786,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Life Home Health Care,"Al Wasl Rd, Jumeirah",+97143441122,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Morning Star Para Pharma,Abu Dhabi,,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,New country Healthcare LLC,Dubai,+97143537733,,,Printable CD-R / Printable DVD-R
80,,Healthcare,Proteck Electronic Trading LLC,Dubai,+97143929312,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Shalina Healthcare DMCC,"30th Floor, Al Mas Tower, JLT",+97144309111,,,Printable CD-R / Printable DVD-R
80,yes,Healthcare,Sporty Days General Trading LLC,Deira,+97142271966,,,Printable CD-R / Printable DVD-R
76,,IT distributor,Mayflex Middle East,DAFZA,+97147017987,,,Printable CD-R / Printable DVD-R / Printable Blu-ray (BD-R)
76,,Medical centre,Abdul Hadi Eye Center,,+97143807333,,,Printable CD-R / Printable DVD-R
76,,Medical centre,Al Moosa Day Surgery Center,"Villa Number 36, 5B Street, Jumeirah 1",+971521339175,,,Printable CD-R / Printable DVD-R
76,,Medical centre / Clinic,Al Taie Center for Laparoscopic and Obesity Surgery,"Villa 2, Opp Jumeirah Beach Park, Jumeirah Beach Rd, Jumeirah 2",+97143421999,,,Printable CD-R / Printable DVD-R
76,,Medical centre / Healthcare,AVM Labs,"Office Number 6 , Sarya Building, Al Garhoud",+971501304708,,,Printable CD-R / Printable DVD-R
76,,Medical centre,International SOS MEA,Dubai,+97146018888,,,Printable CD-R / Printable DVD-R
76,,Medical centre,National Rehabiliation Centre,Airport Rd,+97124467777,,,Printable CD-R / Printable DVD-R
76,,Medical centre,Riva International Spa and Training Institute,"Flat 1410 - 1411, Mai Tower, 14th Floor, Al Nahda 1",+97142598831,,,Printable CD-R / Printable DVD-R
76,,Medical centre,Vein Care and Surgery Center,"2035, Bldg 64, DHCC",+97144343000,,,Printable CD-R / Printable DVD-R
76,,Medical centre,Wooridul Spine Centre,Shk Zayed Rd,+97143046767,,,Printable CD-R / Printable DVD-R
76,,Clinic,Cornerstone Clinic,,+97142887035,,,Printable CD-R / Printable DVD-R
76,,Clinic,McBody Clinic LLC,"Villa 412, Al Wasl Rd, Jumeirah 2",+97143855552,,,Printable CD-R / Printable DVD-R
74,,Laboratory,Lonestar Technical and Industrial Services LLC OPC,"Lonestar Technical and Industrial Services, ICAD 1 and 3, Mussafah",+97125500767,,,Printable CD-R / Printable DVD-R
74,,Laboratory,Lonestar Technical Services LLC,"DM 215-404, Makani 3517091148, 5th Street, Umm Ramool",+97143243888,,,Printable CD-R / Printable DVD-R
74,,Laboratory,Cotecna Inspection SA,"Office 208, Block A, Al Hudaiba Awards Building, 2nd December Street",+97143455002,,,Printable CD-R / Printable DVD-R
74,yes,Laboratory,Rotarex Middle East FZE,"A-1402, JAFZA One Bldg, Jebel Ali Free Zone",+97148876701,,,Printable CD-R / Printable DVD-R
74,,Laboratory,Strainstall Middle East,Jebel Ali Industrial Area 1,+97148804380,,,Printable CD-R / Printable DVD-R
74,,Laboratory,Advanced Biotechnology Center,"306, Rigga Al Buteen Plaza Bldg, Al Maktoum Rd, Deira",+97142270004,,,Printable CD-R / Printable DVD-R
74,,Laboratory,Suspire LLC,Sharjah,+97145805742,,,Printable CD-R / Printable DVD-R
74,,Laboratory / Healthcare,Technical Scientific Ent,"17th Flr, Lulu Centre Bldg, Salam St",+97126727888,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,"Abbas Hussain Mohd Clinic, Dr","Villa no 2, 138 Al Amanzi Spa, Al Shamkha 17",+97126448181,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,"Adnan Ballout Clinic, Dr","1st Flr, Albanna Plaza Bldg, Jamal Abdul Naser St",+97165551231,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Advanced American Dental Center,"Near American Community School, Bateen",+97126812921,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Ahlan Medical Center,Sharjah,+97165523482,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Aahed Medical Centre,"Bhnd Abu Halab Rest, Hilton R/A",+97137642791,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Abrah Clinic,"804, Centurion Star Tower, 34 Street, Port Saeed, Opposite Deira City Center",+97142354422,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Ain Advanced Dental Center,Al Ain,+97137662059,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Dahbi Medical Centre,"1st Flr, Post Office Bldg, M 10, Mussafah",+97125527007,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Fahim Clinic,"Gift Land Bldg, Sabakha Rd, Deira",+97142267157,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Gharafa Medical Centre,"3rd Flr, Ahlia Exchange Bldg, Near UAE Exchange",+97167448322,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Jawhara Medical Center,"16, Al Bana Bldg, Jamal Abdul Nasser Rd",+97165551231,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,"Al Jundi Orthodontic Clinic, Dr","Zayed 1st St, Khalidiya",+97126665357,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Kamal Medical Centre,"Block 'B', Al Jernain Tower, Khalidiya",+97126651464,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Mumtaz Dental Centre,"Flat No: 403 – 404, Building 136, Zayed Bin Sultan Street",+97137646610,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Noaman Dental Centre,"Near All Prints Bldg, Al Nasr St",,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Noor Medical Centre,"Near Murabba R/A, Main St",+97137662072,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Qudwah Clinic,"101, Al Sagaf Fashion Shop Bldg, Near Etisalat Bldg, Electra Rd",+97126214421,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Thuraya Dental and Implant Center,"Airport Rd, Delma St",+97124432209,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Al Waha Medical Centre,"Opp Baby Park Center, Serkal Building, Main Road, Al Mujarrah",+971569064650,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Alabama Dental Center,"Al Manara Junction, Al Wasl Rd",+97143948222,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Alla Din Abu Bakr Clinic,Abu Dhabi,+97172222240,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,American Dental Center,Abu Dhabi,+97126219800,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,"Amiruddin's Clinic, Dr","Near Hor Al Anz Post Office, Deira",+97142691515,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Appolonia Dental Center,"K M Trading Bldg, Opp Sheraton Residence, Khalidiya",+97126660997,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Bin Arab Dental Centre,"Office 109, Al Wasl Road, Al Ferdous 4, Al Safa 1",+97143485900,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Canadian Specialized Dental Center,Dubai,+97144281499,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Care Well Medical Centre,"1st Flr, Natl Cinema Bldg, Najda St",+97126728966,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Central Poly Clinic,"641 A, Al Ghurair Centre, Rigga St, Deira",+97142280009,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Clover Medical Centre,"Al Ahli House, Al Amman Street, Al Nahda 2",+97142633655,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Cosmedent Clinic,Dubai,+97143454414,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Counselling and Dev Clinic,"Villa No 415A, Opp Jumeirah Park, Jumeirah 3",+97143946122,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Crystal Family Dental Care,Chocolala Bldg,+971526854700,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Daou Dental Centre,"3, Avis Bldg, Opp ABN Amro Bank, Istiqlal St",+97126311399,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Dentacare Clinic,"202, Bin Moosa Tower, Opp Liwa Centre, Hamdan St",+97126270527,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Dental Studio,Sheikh Zayed Road,,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Doctors Medical Centre,"Thomas Cook Al Rostamani Bldg, Al Arouba St, Rolla",+97165632100,,,Printable CD-R / Printable DVD-R
74,,Dental clinic,Dr Mansoori Clinic,Bhnd Deira City Centre,+97142989995,,,Printable CD-R / Printable DVD-R
74,,Healthcare,DNA Labs UAE,"Office Number 3506, Jumeirah Lake Towers, One Lake Plaza",+971545488731,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Dr Daniel Serralta,"Hessa Street 331, West Al Barsha 3",+971568054323,,,Printable CD-R / Printable DVD-R
74,,Healthcare,DRFK Turkish International Day Surgery Center LLC,"Villa 2, Al Athar Street, Jumeirah 3",+971588414334,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Savan Specialist Oncall Doctor,"The Dome, 1003 Cluster N , Jumeirah Lake Towers",+971589089025,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Al Zafeer Building Material,"Near Al Nakheel Center, Al Nakheel Rd, Deira",+97142282412,,,Printable CD-R / Printable DVD-R
74,,Healthcare,"Body Shop, The","1st Flr, Jimmy Centre, Opp Carrefour",+97137629955,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Cellogique,"West Wing 2, DAFZA",+97142998550,,,Printable CD-R / Printable DVD-R
74,yes,Healthcare,Emirates Wet Wipes FZCO,Jebel Ali Free Zone,+97148813131,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Energy Life LLC,"21B, Zomorradah Bldg, Zabeel Rd, Karama",+97143346660,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Haiden Group,"Q106 / 67, SAIF Zone",+97165258985,,,Printable CD-R / Printable DVD-R
74,,Healthcare,"Himalaya Drug Company LLC, The","4, Block B, DAFZA",+97142045455,,,Printable CD-R / Printable DVD-R
74,,Healthcare,K 2 O,Shk Zayed Rd,+97143211440,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Kalium,Garhood,+97142822209,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Lamcy Korea,"Al Fahidi Heights, Deira",+971562857505,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Roche,,+97148169002,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Silk Route Beauty Products,"Near R/A 6, Jebel Ali Free Zone",+97148812000,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Smart Cells International Limited,Dubai,+97144298382,,,Printable CD-R / Printable DVD-R
74,,Healthcare,SouKare,"Office 610, Pinnacle Building, Sheikh Zayed Road, Al Barsha 1",+971506767020,,,Printable CD-R / Printable DVD-R
74,yes,Healthcare,South Sea Creation FZCO,,+97143687257,,,Printable CD-R / Printable DVD-R
74,,Healthcare,VLCC International LLC,,+97143435633,,,Printable CD-R / Printable DVD-R
74,,Healthcare,Wharf International,Dubai,,,,Printable CD-R / Printable DVD-R
68,,Hospital / Clinic,Obagi Dermatology And Cosmetic Center,"11th St, Karamah",+97124457100,,,Printable CD-R / Printable DVD-R
68,,Dental clinic,CosmeSurge,"Next to Emirates Hospital, Opp Jumeirah Beach Park, Jumeirah Beach Rd",+97143445915,,,Printable CD-R / Printable DVD-R
68,,Dental clinic,Dent Care,Dubai,+97144370111,,,Printable CD-R / Printable DVD-R
68,,Dental clinic,Dentsply IH GmbH,Deira,+97142212979,,,Printable CD-R / Printable DVD-R
68,,Dental clinic,Dr (Mrs) Dina Abdulla Hmeid,"107, 1st Flr, Al Otaibeh Bldg, Net Care Clinic, Al Dhiyafah St, Satwa",+97143988838,,,Printable CD-R / Printable DVD-R
68,,Dental clinic,Dr Fayez Omar Al Basha,"Villa 43, Near Mercato, Jumeirah Beach Rd",+97143499977,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,Athera Media LLC,"Shams Free Zone Business Center, Al Dhaid",+971562733370,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,CCMedia,Al Dasti Building,+971509359114,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,HD Digital Media Co.LLC,Tamani Arts Offices - Business Bay,+971545406299,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Magic Music Instruments Trading LLC,"Al Khezammia, Al Wasit St",+97165384340,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Najmat Al Fedda Photographs Production SOC,"Marasi Drive Street, Business Bay",+971504149018,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,Nexus Media FZ LLC,Dubai,+97142767265,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,Nineteen Media for Advertisement and Conference,"Building 193, Near Desco Center, M35, Musaffah",+971568981914,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,SGPLEX Photography LLC FPC,"Office Number C-9 1, Al Safeer",+971502439221,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Artur Ismailov Photography,Dubai,+971564695337,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,Chillys Media,Umm Hurair Road,+97142632221,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Imagio Kodak Photo Studio,"Shop # 5, Talal 11 Bldg, Al Barsha 1",+97143959004,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Imprint Photo Studio,"Shop Number 9, One Lake Plaza, Cluster T, JLT",+97144232654,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Kamalzaza Photography,,+97143975069,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Masoud Raoufi Photography Services LLC,"Office Number 312, The Metropolis Tower, Bay Sq, Business Bay",+971557427206,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,Media Partners Middle East FZ LLC,Media City,,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Photographya Studio,"Opp Arab Bank, Al Nasr St",+97126335550,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Pravda Photograghy,,+97126660696,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Quick Photo Studio LLC,Dubai,+97143558282,,,Printable CD-R / Printable DVD-R
66,,Photography / photo studio,Shararh Photo Studio Est,"Shop No. 03, I-10, Morocco Cluster, International City",+971551509727,,,Printable CD-R / Printable DVD-R
66,yes,Photography / photo studio,Rashid Bahattab Media Production,"Street 16, Al Shamkha",+971551941751,,,Printable CD-R / Printable DVD-R
62,,Laboratory,Flexiflo Corporation,JAFZA,+97148838131,,,Printable CD-R / Printable DVD-R
62,,Recording studio,Ibcad Computer Software House,"Near Muraqabat Police Stn, Deira",+97142667110,,,Printable CD-R / Printable DVD-R
62,yes,Recording studio,Ween Media Productions FZE,Dubai,,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Rainlight Events and Exhibition,"Business Center, Level 8 W, Bab Al Qasr Hotel, Corniche Road",+97126319090,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,C and D Decor Works SPS LLC,Ajman,+97165206958,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Convert Digital Marketing Management Co LLC,"Office 12, Nadd Al Hammar Road",+971547817988,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Al Mashriq Studio,"Near Madina Hypermarket, Opposite Rainbow Steak House, Al Yarmook Area",+971564734640,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Audience Pool Portal LLC,,+971551124617,,,Printable CD-R / Printable DVD-R
60,yes,Photography / photo studio,Cineflux FZ LLC,"Al Hawai Building, Barsha Heights",+971509543885,,,Printable CD-R / Printable DVD-R
60,yes,Photography / photo studio,Ertekaaz Global FZC,"Studio Ertekaaz, Sheikh Zayed Road",+971564123792,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Hollywood Studio LLC,CityWalk Mall,+971564941099,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Imagix Productions,Dubai,+971555067841,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Logo and Co,Khalifa City,+971529066449,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Purple Star Studio,Dubai,,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Show Entertainment and Art Production,"GR-51, New Al Safiya Bldg, Abu Hail Rd, Deira",+97142626989,,,Printable CD-R / Printable DVD-R
